org,max_slope,r2,intercept
p028_2,3.6481247292605055,0.9923229992625978,6.347472739564787
p028_1,3.4228211796152044,0.993038336832301,7.005589713620094
p028_3,3.421557043401944,0.9960213381666616,5.023768895648555
DH_2,1.966421340464537,0.9901354589219188,17.381849595014703
DH_1,1.9248197669008544,0.9874696809800629,17.907519570362425
DH_3,1.8293774827996443,0.9979932220609454,17.08525642437308
p041_3,0.3949276451701468,0.9594906657705106,1.9089181125943149
p093_2,0.34200630642408186,0.997364595671874,0.14000847866232305
p065_1,0.3267217503910162,0.9984917174790994,1.3055037601310395
p076_3,0.31787279689818904,0.998944487676985,1.679419929150466
p053_3,0.29753169601207935,0.9948366729942368,1.0379282616574474
p078_1,0.28345381545530873,0.9980192582594646,0.7287894967781489
p093_1,0.2801785534482227,0.9994376614383322,0.895981087771426
p065_2,0.2773055165999017,0.9945841286922804,1.2414541919924966
p053_2,0.2585158556118858,0.995319802385027,1.0993154823165638
p078_2,0.25828601266402024,0.9977337653247165,1.0675971555111035
p092_1,0.23484203198172432,0.9907614332127771,1.7543487301546667
p020_1,0.21329425561931944,0.9708832943603652,-0.7028064575820033
p091_3,0.21231742309089052,0.9970574456568905,-0.40119504924531074
p092_2,0.20410053770469413,0.9974467546841648,0.4919363390026019
p078_3,0.2016297260151382,0.9989682345119228,1.5881531252688195
p068_3,0.2009401971715414,0.9983805820058952,1.7872162716994537
p080_1,0.19456205536826973,0.9979790301015765,1.4544802975059534
p076_1,0.1936426835768068,0.9661483544622544,0.17101812304520383
p076_2,0.19358522283984014,0.9869117361270222,1.8126139174386262
p041_2,0.19347030136590793,0.9911011473408393,1.5217668204936206
p032_1,0.17680668764564833,0.9912250588766764,-0.727437960161612
p008_3,0.17623208027598444,0.9524923486113587,1.9064856080627357
p068_1,0.1761171588020517,0.996202207025316,1.0931671834611556
p068_2,0.17560001216935378,0.9946191874892167,1.2392132232507875
p080_2,0.17514032627362244,0.9979894768729682,1.526344525871949
p091_2,0.17065838879024245,0.9971948748056495,1.5781358034576718
p093_3,0.16451008993483657,0.9943209174163911,1.4777902031353258
p091_1,0.16106244571685185,0.9970386331723591,1.99160411308898
p032_3,0.1543395394917816,0.9948486522711582,-0.3488100107109431
p032_2,0.15370747138515103,0.9984929724374427,0.5381922322605653
p053_1,0.15273063885672183,0.9311966300131981,0.8596659020086561
p030_3,0.13859529756298478,0.9925632393084622,1.7759922744120158
p040_2,0.13514765334500017,0.9815417736192763,1.590681397695337
p040_3,0.1348028889232014,0.9835276822050457,2.035887187711097
p008_2,0.13468796744926884,0.906259305606566,2.1714370662148608
p030_1,0.13187239133791478,0.9674908454345649,1.7233199321928032
p008_1,0.12871205080476203,0.9705635442900857,2.5392623971158494
p020_3,0.12721807164363508,0.9817690203131698,1.2943180700015806
p040_1,0.12612631764127344,0.9933624981143464,1.5304433917755502
p041_1,0.12480472069104623,0.9636900449407602,1.6161939649084227
p056_1,0.12141453721002729,0.9984905947308726,1.3835162873524491
p056_2,0.11957579362710244,0.9956811887767011,1.8955297608811428
EV_3,0.11555354203945371,0.9978983238491138,1.7124981600641305
p056_3,0.11164621192573831,0.999048386477879,2.1850744144548733
p021_1,0.11135890824090547,0.9916018361412872,2.159638461557757
p021_2,0.09785563505379871,0.947898948180356,2.0154120117720637
p081_3,0.0909603466178296,0.9927045265924679,0.72832981088242
p092_3,0.08624856618658364,0.9360987868392229,3.2980505823363053
p030_2,0.08567395881691989,0.9935180116062634,2.2979273018569186
p065_3,0.08343299007522961,0.9819584171696851,2.522828626343456
p081_2,0.08084725691174108,0.9964015807677173,0.9495344946241177
p081_1,0.0778592985894876,0.9983035595344576,1.1300378230146075
p090_1,0.07113639236441752,0.9524773477733075,1.468692253115646
EV_1,0.07044686352082058,0.9952959249890738,1.5039348384550453
p080_3,0.0671141407767687,0.9666480863888437,3.6569503454285117
p020_2,0.06360903582181777,0.9668401958218868,2.294326429007025
EV_2,0.05843756949484055,0.9938604147615255,1.8870064182311235
p090_3,0.05774804065124365,0.9995909366067202,1.3022284981239514
p090_2,0.055392150435620846,0.9974697312305003,1.2838793694526758
