org,max_slope,r2,intercept,pH
mean_2,5.9965439815517065,0.991873512388024,14.801684012501113,pH8_
mean_1,5.8573322814576425,0.9920485207299544,14.940895712595184,pH8_
mean_3,5.8329702339411815,0.9902476168988663,13.781958309312126,pH8_
