org,max_slope,r2,intercept
DH_bio3,3.4583229595712672,0.9353572312424132,40.056765771014064
p024_bio3,0.42376714623313533,0.9965198506495074,3.0437191555179752
p079_bio2,0.368571237140678,0.9895023139302961,3.1599926261309474
p083_bio2,0.33944375740273036,0.9902452279150842,4.449899593490972
p083_bio3,0.3053065284861104,0.9891336166338339,3.5340021750644026
p017_bio3,0.24676339759728275,0.9892114817034166,4.61836903489767
p024_bio1,0.245455542723205,0.9898502949396559,3.105217890642005
p095_bio2,0.2335961807294441,0.999204687272711,3.609251858892728
p094_bio2,0.23091396988599475,0.9317793862598052,4.119167479571509
DH_bio2,0.22794358762961248,0.9791842555008813,54.39035273819234
p083_bio1,0.22557171523086175,0.9957166095119289,4.0020516617515005
p079_bio3,0.22244616375213266,0.9992998701174057,3.093757535219993
EV_bio1,0.21790192224050414,0.9975133627845546,3.42330740744538
p024_bio2,0.21446603231707798,0.9946887239096527,3.1666131796178076
p023_bio3,0.21437736419002185,0.9997717004272191,2.266646468019003
p095_bio1,0.21089714020306785,0.9916581523488452,3.2299887234311995
p095_bio3,0.20316084611741847,0.9918463599698997,1.8829573152152395
p023_bio2,0.1995032858763517,0.9992460010421765,3.083154305026203
p047_bio3,0.19757475411288017,0.9968105036121221,1.8539185036043602
p023_bio1,0.19280884228361173,0.997735772550003,3.874199611547114
p017_bio2,0.18822026670845596,0.9780411069278027,2.5941421953009103
p047_bio2,0.1880872645178718,0.9972234718481648,2.178333013471063
p094_bio3,0.18442970427680558,0.9981146735649511,2.770118871465022
EV_bio3,0.18055047371809868,0.9909224106844899,3.0693368552266125
p047_bio1,0.17937562103460422,0.9914165255306114,1.9316213389479018
EV_bio2,0.16864677766080957,0.98933657557176935,2.784534831122239
p094_bio1,0.16024547262223768,0.9609422627052914,3.915430290628248
p017_bio1,0.1592479561928567,0.9987622873326424,3.9408928211145184
p079_bio1,0.1333346960606949,0.9984575242629696,3.1265647422307787
DH_bio1,0.12910079299375946,0.9965806926640762,54.28949274366607
